date,ticker,price
2020-03-25,VTBR_RU000A0JP5V6,0.0328
2020-03-24,VTBR_RU000A0JP5V6,0.03288
2020-03-23,VTBR_RU000A0JP5V6,0.0316
2020-03-20,VTBR_RU000A0JP5V6,0.0315
2020-03-19,VTBR_RU000A0JP5V6,0.03057
2020-03-18,VTBR_RU000A0JP5V6,0.02814
2020-03-17,VTBR_RU000A0JP5V6,0.029735
2020-03-16,VTBR_RU000A0JP5V6,0.03015
2020-03-13,VTBR_RU000A0JP5V6,0.031575
2020-03-12,VTBR_RU000A0JP5V6,0.03112
2020-03-11,VTBR_RU000A0JP5V6,0.036355
2020-03-10,VTBR_RU000A0JP5V6,0.03745
2020-03-06,VTBR_RU000A0JP5V6,0.04122
2020-03-05,VTBR_RU000A0JP5V6,0.04307
2020-03-04,VTBR_RU000A0JP5V6,0.043155
2020-03-03,VTBR_RU000A0JP5V6,0.043255
2020-03-02,VTBR_RU000A0JP5V6,0.043
2020-02-28,VTBR_RU000A0JP5V6,0.04333
2020-02-27,VTBR_RU000A0JP5V6,0.04539
2020-02-26,VTBR_RU000A0JP5V6,0.04723
2020-02-25,VTBR_RU000A0JP5V6,0.047295
2020-02-21,VTBR_RU000A0JP5V6,0.04796
2020-02-20,VTBR_RU000A0JP5V6,0.04751
2020-02-19,VTBR_RU000A0JP5V6,0.04747
2020-02-18,VTBR_RU000A0JP5V6,0.047205
2020-02-17,VTBR_RU000A0JP5V6,0.048095
2020-02-14,VTBR_RU000A0JP5V6,0.047885
2020-02-13,VTBR_RU000A0JP5V6,0.048
2020-02-12,VTBR_RU000A0JP5V6,0.04787
2020-02-11,VTBR_RU000A0JP5V6,0.04744
2020-02-10,VTBR_RU000A0JP5V6,0.0474
2020-02-07,VTBR_RU000A0JP5V6,0.04809
2020-02-06,VTBR_RU000A0JP5V6,0.048075
2020-02-05,VTBR_RU000A0JP5V6,0.04768
2020-02-04,VTBR_RU000A0JP5V6,0.047255
2020-02-03,VTBR_RU000A0JP5V6,0.04615
2020-01-31,VTBR_RU000A0JP5V6,0.0464
2020-01-30,VTBR_RU000A0JP5V6,0.047045
2020-01-29,VTBR_RU000A0JP5V6,0.04754
2020-01-28,VTBR_RU000A0JP5V6,0.0472
2020-01-27,VTBR_RU000A0JP5V6,0.04682
2020-01-24,VTBR_RU000A0JP5V6,0.048
2020-01-23,VTBR_RU000A0JP5V6,0.0485
2020-01-22,VTBR_RU000A0JP5V6,0.04897
2020-01-21,VTBR_RU000A0JP5V6,0.04981
2020-01-20,VTBR_RU000A0JP5V6,0.048015
2020-01-17,VTBR_RU000A0JP5V6,0.048035
2020-01-16,VTBR_RU000A0JP5V6,0.047825
2020-01-15,VTBR_RU000A0JP5V6,0.046805
2020-01-14,VTBR_RU000A0JP5V6,0.04726
2020-01-13,VTBR_RU000A0JP5V6,0.04806
2020-01-10,VTBR_RU000A0JP5V6,0.0476
2020-01-09,VTBR_RU000A0JP5V6,0.047075
2020-01-08,VTBR_RU000A0JP5V6,0.046525
2020-01-06,VTBR_RU000A0JP5V6,0.04611
2020-01-03,VTBR_RU000A0JP5V6,0.04624
2023-12-29,MOEX_RU000A0JR4A1,189.57
2023-12-28,MOEX_RU000A0JR4A1,189.31
2023-12-27,MOEX_RU000A0JR4A1,190.0
2023-12-26,MOEX_RU000A0JR4A1,191.9
2023-12-25,MOEX_RU000A0JR4A1,192.61
2023-12-22,MOEX_RU000A0JR4A1,194.0
2023-12-21,MOEX_RU000A0JR4A1,192.9
2023-12-20,MOEX_RU000A0JR4A1,199.91
2023-12-19,MOEX_RU000A0JR4A1,200.4
2023-12-18,MOEX_RU000A0JR4A1,201.86
2023-12-15,MOEX_RU000A0JR4A1,194.6
2023-12-14,MOEX_RU000A0JR4A1,192.4
2023-12-13,MOEX_RU000A0JR4A1,187.76
2023-12-12,MOEX_RU000A0JR4A1,186.14
2023-12-11,MOEX_RU000A0JR4A1,189.79
2023-12-08,MOEX_RU000A0JR4A1,198.47
2023-12-07,MOEX_RU000A0JR4A1,197.13
2023-12-06,MOEX_RU000A0JR4A1,198.22
2023-12-05,MOEX_RU000A0JR4A1,202.88
2023-12-04,MOEX_RU000A0JR4A1,200.05
2023-12-01,MOEX_RU000A0JR4A1,198.9
2023-11-30,MOEX_RU000A0JR4A1,199.69
2023-11-29,MOEX_RU000A0JR4A1,201.47
2023-11-28,MOEX_RU000A0JR4A1,201.71
2023-11-27,MOEX_RU000A0JR4A1,208.22
2023-11-24,MOEX_RU000A0JR4A1,205.38
2023-11-23,MOEX_RU000A0JR4A1,205.46
2023-11-22,MOEX_RU000A0JR4A1,206.9
2023-11-21,MOEX_RU000A0JR4A1,205.63
2023-11-20,MOEX_RU000A0JR4A1,201.92
2023-11-17,MOEX_RU000A0JR4A1,201.84
2023-11-16,MOEX_RU000A0JR4A1,202.13
2023-11-15,MOEX_RU000A0JR4A1,202.79
2023-11-14,MOEX_RU000A0JR4A1,198.41
2023-11-13,MOEX_RU000A0JR4A1,202.49
2023-11-10,MOEX_RU000A0JR4A1,211.1
2023-11-09,MOEX_RU000A0JR4A1,205.11
2023-11-08,MOEX_RU000A0JR4A1,204.05
2023-11-07,MOEX_RU000A0JR4A1,205.34
2023-11-06,MOEX_RU000A0JR4A1,205.49
2023-11-03,MOEX_RU000A0JR4A1,203.93
2023-11-02,MOEX_RU000A0JR4A1,199.55
2023-11-01,MOEX_RU000A0JR4A1,192.89
2023-10-31,MOEX_RU000A0JR4A1,189.71
2023-10-30,MOEX_RU000A0JR4A1,191.59
2023-10-27,MOEX_RU000A0JR4A1,191.5
2023-10-26,MOEX_RU000A0JR4A1,188.15
2023-10-25,MOEX_RU000A0JR4A1,187.6
2023-10-24,MOEX_RU000A0JR4A1,188.65
2023-10-23,MOEX_RU000A0JR4A1,186.78
2023-10-20,MOEX_RU000A0JR4A1,189.18
2023-10-19,MOEX_RU000A0JR4A1,190.4
2023-10-18,MOEX_RU000A0JR4A1,190.21
2023-10-17,MOEX_RU000A0JR4A1,190.69
2023-10-16,MOEX_RU000A0JR4A1,188.37
2023-10-13,MOEX_RU000A0JR4A1,185.6
2023-10-12,MOEX_RU000A0JR4A1,186.55
2023-10-11,MOEX_RU000A0JR4A1,179.2
2023-10-10,MOEX_RU000A0JR4A1,182.76
2023-10-09,MOEX_RU000A0JR4A1,181.01
2023-10-06,MOEX_RU000A0JR4A1,182.59
2023-10-05,MOEX_RU000A0JR4A1,182.84
2023-10-04,MOEX_RU000A0JR4A1,181.05
2023-10-03,MOEX_RU000A0JR4A1,182.12
2023-10-02,MOEX_RU000A0JR4A1,181.87
2023-09-29,MOEX_RU000A0JR4A1,179.03
2023-09-28,MOEX_RU000A0JR4A1,178.69
2023-09-27,MOEX_RU000A0JR4A1,183.27
2023-09-26,MOEX_RU000A0JR4A1,182.94
2023-09-25,MOEX_RU000A0JR4A1,181.17
2023-09-22,MOEX_RU000A0JR4A1,182.07
2023-09-21,MOEX_RU000A0JR4A1,173.06
2023-09-20,MOEX_RU000A0JR4A1,171.69
2023-09-19,MOEX_RU000A0JR4A1,172.5
2023-09-18,MOEX_RU000A0JR4A1,175.34
2023-09-15,MOEX_RU000A0JR4A1,177.05
2023-09-14,MOEX_RU000A0JR4A1,169.89
2023-09-13,MOEX_RU000A0JR4A1,169.72
2023-09-12,MOEX_RU000A0JR4A1,171.35
2023-09-11,MOEX_RU000A0JR4A1,167.65
2023-09-08,MOEX_RU000A0JR4A1,167.98
2023-09-07,MOEX_RU000A0JR4A1,169.22
2023-09-06,MOEX_RU000A0JR4A1,171.3
2023-09-05,MOEX_RU000A0JR4A1,170.03
2023-09-04,MOEX_RU000A0JR4A1,171.11
2023-09-01,MOEX_RU000A0JR4A1,170.42
2023-08-31,MOEX_RU000A0JR4A1,172.25
2023-08-30,MOEX_RU000A0JR4A1,169.74
2023-08-29,MOEX_RU000A0JR4A1,162.45
2023-08-28,MOEX_RU000A0JR4A1,160.65
2023-08-25,MOEX_RU000A0JR4A1,155.2
2023-08-24,MOEX_RU000A0JR4A1,153.91
2023-08-23,MOEX_RU000A0JR4A1,150.83
2023-08-22,MOEX_RU000A0JR4A1,156.46
2023-08-21,MOEX_RU000A0JR4A1,153.15
2023-08-18,MOEX_RU000A0JR4A1,153.81
2023-08-17,MOEX_RU000A0JR4A1,145.87
2023-08-16,MOEX_RU000A0JR4A1,139.7
2023-08-15,MOEX_RU000A0JR4A1,140.2
2023-08-14,MOEX_RU000A0JR4A1,134.04
2023-08-11,MOEX_RU000A0JR4A1,135.46
2023-08-10,MOEX_RU000A0JR4A1,136.0
2023-08-09,MOEX_RU000A0JR4A1,132.0
2023-08-08,MOEX_RU000A0JR4A1,132.01
2023-08-07,MOEX_RU000A0JR4A1,130.47
2023-08-04,MOEX_RU000A0JR4A1,131.55
2023-08-03,MOEX_RU000A0JR4A1,134.28
2023-08-02,MOEX_RU000A0JR4A1,134.8
2023-08-01,MOEX_RU000A0JR4A1,135.55
2023-07-31,MOEX_RU000A0JR4A1,134.0
2023-07-28,MOEX_RU000A0JR4A1,131.16
2023-07-27,MOEX_RU000A0JR4A1,131.15
2023-07-26,MOEX_RU000A0JR4A1,131.7
2023-07-25,MOEX_RU000A0JR4A1,130.22
2023-07-24,MOEX_RU000A0JR4A1,125.89
2023-07-21,MOEX_RU000A0JR4A1,126.12
2023-07-20,MOEX_RU000A0JR4A1,124.7
2023-07-19,MOEX_RU000A0JR4A1,127.05
2023-07-18,MOEX_RU000A0JR4A1,128.39
2023-07-17,MOEX_RU000A0JR4A1,126.68
2023-07-14,MOEX_RU000A0JR4A1,125.7
2023-07-13,MOEX_RU000A0JR4A1,125.19
2023-07-12,MOEX_RU000A0JR4A1,125.71
2023-07-11,MOEX_RU000A0JR4A1,124.26
2023-07-10,MOEX_RU000A0JR4A1,124.2
2023-07-07,MOEX_RU000A0JR4A1,122.74
2023-07-06,MOEX_RU000A0JR4A1,123.17
2023-07-05,MOEX_RU000A0JR4A1,122.36
2023-07-04,MOEX_RU000A0JR4A1,121.07
2023-07-03,MOEX_RU000A0JR4A1,122.19
2023-06-30,MOEX_RU000A0JR4A1,123.06
2023-06-29,MOEX_RU000A0JR4A1,124.39
2023-06-28,MOEX_RU000A0JR4A1,123.5
2023-06-27,MOEX_RU000A0JR4A1,122.68
2023-06-26,MOEX_RU000A0JR4A1,120.89
2023-06-23,MOEX_RU000A0JR4A1,120.72
2023-06-22,MOEX_RU000A0JR4A1,123.1
2023-06-21,MOEX_RU000A0JR4A1,124.46
2023-06-20,MOEX_RU000A0JR4A1,123.76
2023-06-19,MOEX_RU000A0JR4A1,123.53
2023-06-16,MOEX_RU000A0JR4A1,124.06
2023-06-15,MOEX_RU000A0JR4A1,124.26
2023-06-14,MOEX_RU000A0JR4A1,128.3
2023-06-13,MOEX_RU000A0JR4A1,126.88
2023-06-09,MOEX_RU000A0JR4A1,126.2
2023-06-08,MOEX_RU000A0JR4A1,123.0
2023-06-07,MOEX_RU000A0JR4A1,122.45
2023-06-06,MOEX_RU000A0JR4A1,121.53
2023-06-05,MOEX_RU000A0JR4A1,119.98
2023-06-02,MOEX_RU000A0JR4A1,120.88
2023-06-01,MOEX_RU000A0JR4A1,115.59
2023-05-31,MOEX_RU000A0JR4A1,116.32
2023-05-30,MOEX_RU000A0JR4A1,114.41
2023-05-29,MOEX_RU000A0JR4A1,115.61
2023-05-26,MOEX_RU000A0JR4A1,114.3
2023-05-25,MOEX_RU000A0JR4A1,113.53
2023-05-24,MOEX_RU000A0JR4A1,113.3
2023-05-23,MOEX_RU000A0JR4A1,114.02
2023-05-22,MOEX_RU000A0JR4A1,115.17
2023-05-19,MOEX_RU000A0JR4A1,113.82
2023-05-18,MOEX_RU000A0JR4A1,112.44
2023-05-17,MOEX_RU000A0JR4A1,112.52
2023-05-16,MOEX_RU000A0JR4A1,111.99
2023-05-15,MOEX_RU000A0JR4A1,110.63
2023-05-12,MOEX_RU000A0JR4A1,109.17
2023-05-11,MOEX_RU000A0JR4A1,109.55
2023-05-10,MOEX_RU000A0JR4A1,110.67
2023-05-08,MOEX_RU000A0JR4A1,108.0
2023-05-05,MOEX_RU000A0JR4A1,109.65
2023-05-04,MOEX_RU000A0JR4A1,109.22
2023-05-03,MOEX_RU000A0JR4A1,106.72
2023-05-02,MOEX_RU000A0JR4A1,108.37
2023-04-28,MOEX_RU000A0JR4A1,110.04
2023-04-27,MOEX_RU000A0JR4A1,110.68
2023-04-26,MOEX_RU000A0JR4A1,111.09
2023-04-25,MOEX_RU000A0JR4A1,110.74
2023-04-24,MOEX_RU000A0JR4A1,110.81
2023-04-21,MOEX_RU000A0JR4A1,110.97
2023-04-20,MOEX_RU000A0JR4A1,110.86
2023-04-19,MOEX_RU000A0JR4A1,110.9
2023-04-18,MOEX_RU000A0JR4A1,112.17
2023-04-17,MOEX_RU000A0JR4A1,112.04
2023-04-14,MOEX_RU000A0JR4A1,111.81
2023-04-13,MOEX_RU000A0JR4A1,110.65
2023-04-12,MOEX_RU000A0JR4A1,110.8
2023-04-11,MOEX_RU000A0JR4A1,111.11
2023-04-10,MOEX_RU000A0JR4A1,112.14
2023-04-07,MOEX_RU000A0JR4A1,112.27
2023-04-06,MOEX_RU000A0JR4A1,112.07
2023-04-05,MOEX_RU000A0JR4A1,112.58
2023-04-04,MOEX_RU000A0JR4A1,112.77
2023-04-03,MOEX_RU000A0JR4A1,113.86
2023-03-31,MOEX_RU000A0JR4A1,112.55
2023-03-30,MOEX_RU000A0JR4A1,112.41
2023-03-29,MOEX_RU000A0JR4A1,112.5
2023-03-28,MOEX_RU000A0JR4A1,112.47
2023-03-27,MOEX_RU000A0JR4A1,112.89
2023-03-24,MOEX_RU000A0JR4A1,112.68
2023-03-23,MOEX_RU000A0JR4A1,112.26
2023-03-22,MOEX_RU000A0JR4A1,113.04
2023-03-21,MOEX_RU000A0JR4A1,112.72
2023-03-20,MOEX_RU000A0JR4A1,113.88
2023-03-17,MOEX_RU000A0JR4A1,112.89
2023-03-16,MOEX_RU000A0JR4A1,111.71
2023-03-15,MOEX_RU000A0JR4A1,111.38
2023-03-14,MOEX_RU000A0JR4A1,113.76
2023-03-13,MOEX_RU000A0JR4A1,113.9
2023-03-10,MOEX_RU000A0JR4A1,117.0
2023-03-09,MOEX_RU000A0JR4A1,123.24
2023-03-07,MOEX_RU000A0JR4A1,123.23
2023-03-06,MOEX_RU000A0JR4A1,123.87
2023-03-03,MOEX_RU000A0JR4A1,117.95
2023-03-02,MOEX_RU000A0JR4A1,115.48
2023-03-01,MOEX_RU000A0JR4A1,117.1
2023-02-28,MOEX_RU000A0JR4A1,115.33
2023-02-27,MOEX_RU000A0JR4A1,115.41
2023-02-24,MOEX_RU000A0JR4A1,110.49
2023-02-22,MOEX_RU000A0JR4A1,108.6
2023-02-21,MOEX_RU000A0JR4A1,109.27
2023-02-20,MOEX_RU000A0JR4A1,106.6
2023-02-17,MOEX_RU000A0JR4A1,107.12
2023-02-16,MOEX_RU000A0JR4A1,104.22
2023-02-15,MOEX_RU000A0JR4A1,102.88
2023-02-14,MOEX_RU000A0JR4A1,106.73
2023-02-13,MOEX_RU000A0JR4A1,108.49
2023-02-10,MOEX_RU000A0JR4A1,108.2
2023-02-09,MOEX_RU000A0JR4A1,108.1
2023-02-08,MOEX_RU000A0JR4A1,108.39
2023-02-07,MOEX_RU000A0JR4A1,109.1
2023-02-06,MOEX_RU000A0JR4A1,109.77
2023-02-03,MOEX_RU000A0JR4A1,107.63
2023-02-02,MOEX_RU000A0JR4A1,107.97
2023-02-01,MOEX_RU000A0JR4A1,107.66
2023-01-31,MOEX_RU000A0JR4A1,107.35
2023-01-30,MOEX_RU000A0JR4A1,104.18
2023-01-27,MOEX_RU000A0JR4A1,103.74
2023-01-26,MOEX_RU000A0JR4A1,103.92
2023-01-25,MOEX_RU000A0JR4A1,102.55
2023-01-24,MOEX_RU000A0JR4A1,102.5
2023-01-23,MOEX_RU000A0JR4A1,101.7
2023-01-20,MOEX_RU000A0JR4A1,101.19
2023-01-19,MOEX_RU000A0JR4A1,100.25
2023-01-18,MOEX_RU000A0JR4A1,103.15
2023-01-17,MOEX_RU000A0JR4A1,102.78
2023-01-16,MOEX_RU000A0JR4A1,105.06
2023-01-13,MOEX_RU000A0JR4A1,98.98
2023-01-12,MOEX_RU000A0JR4A1,98.25
2023-01-11,MOEX_RU000A0JR4A1,98.59
2023-01-10,MOEX_RU000A0JR4A1,94.92
2023-01-09,MOEX_RU000A0JR4A1,95.53
2023-01-06,MOEX_RU000A0JR4A1,95.19
2023-01-05,MOEX_RU000A0JR4A1,95.79
2023-01-04,MOEX_RU000A0JR4A1,95.8
2023-01-03,MOEX_RU000A0JR4A1,95.55
2022-12-30,MOEX_RU000A0JR4A1,95.4
2022-12-29,MOEX_RU000A0JR4A1,94.88
2022-12-28,MOEX_RU000A0JR4A1,94.91
2022-12-27,MOEX_RU000A0JR4A1,94.2
2022-12-26,MOEX_RU000A0JR4A1,93.85
2022-12-23,MOEX_RU000A0JR4A1,92.86
2022-12-22,MOEX_RU000A0JR4A1,93.18
2022-12-21,MOEX_RU000A0JR4A1,94.05
2022-12-20,MOEX_RU000A0JR4A1,88.8
2022-12-19,MOEX_RU000A0JR4A1,85.17
2022-12-16,MOEX_RU000A0JR4A1,84.95
2022-12-15,MOEX_RU000A0JR4A1,85.03
2022-12-14,MOEX_RU000A0JR4A1,85.92
2022-12-13,MOEX_RU000A0JR4A1,87.68
2022-12-12,MOEX_RU000A0JR4A1,87.66
2022-12-09,MOEX_RU000A0JR4A1,88.17
2022-12-08,MOEX_RU000A0JR4A1,88.18
2022-12-07,MOEX_RU000A0JR4A1,88.42
2022-12-06,MOEX_RU000A0JR4A1,88.1
2022-12-05,MOEX_RU000A0JR4A1,88.43
2022-12-02,MOEX_RU000A0JR4A1,87.02
2022-12-01,MOEX_RU000A0JR4A1,87.25
2022-11-30,MOEX_RU000A0JR4A1,87.25
2022-11-29,MOEX_RU000A0JR4A1,87.29
2022-11-28,MOEX_RU000A0JR4A1,86.7
2022-11-25,MOEX_RU000A0JR4A1,87.6
2022-11-24,MOEX_RU000A0JR4A1,87.74
2022-11-23,MOEX_RU000A0JR4A1,87.68
2022-11-22,MOEX_RU000A0JR4A1,87.8
2022-11-21,MOEX_RU000A0JR4A1,86.95
2022-11-18,MOEX_RU000A0JR4A1,88.81
2022-11-17,MOEX_RU000A0JR4A1,88.23
2022-11-16,MOEX_RU000A0JR4A1,86.9
2022-11-15,MOEX_RU000A0JR4A1,85.53
2022-11-14,MOEX_RU000A0JR4A1,86.53
2022-11-11,MOEX_RU000A0JR4A1,86.76
2022-11-10,MOEX_RU000A0JR4A1,86.66
2022-11-09,MOEX_RU000A0JR4A1,84.88
2022-11-08,MOEX_RU000A0JR4A1,86.82
2022-11-07,MOEX_RU000A0JR4A1,87.22
2022-11-03,MOEX_RU000A0JR4A1,84.92
2022-11-02,MOEX_RU000A0JR4A1,83.41
2022-11-01,MOEX_RU000A0JR4A1,84.76
2022-10-31,MOEX_RU000A0JR4A1,85.8
2022-10-28,MOEX_RU000A0JR4A1,85.38
2022-10-27,MOEX_RU000A0JR4A1,84.35
2022-10-26,MOEX_RU000A0JR4A1,83.67
2022-10-25,MOEX_RU000A0JR4A1,84.23
2022-10-24,MOEX_RU000A0JR4A1,83.47
2022-10-21,MOEX_RU000A0JR4A1,82.49
2022-10-20,MOEX_RU000A0JR4A1,80.88
2022-10-19,MOEX_RU000A0JR4A1,79.31
2022-10-18,MOEX_RU000A0JR4A1,78.61
2022-10-17,MOEX_RU000A0JR4A1,79.34
2022-10-14,MOEX_RU000A0JR4A1,76.43
2022-10-13,MOEX_RU000A0JR4A1,76.99
2022-10-12,MOEX_RU000A0JR4A1,76.38
2022-10-11,MOEX_RU000A0JR4A1,76.52
2022-10-10,MOEX_RU000A0JR4A1,75.6
2022-10-07,MOEX_RU000A0JR4A1,73.19
2022-10-06,MOEX_RU000A0JR4A1,77.72
2022-10-05,MOEX_RU000A0JR4A1,78.5
2022-10-04,MOEX_RU000A0JR4A1,79.3
2022-10-03,MOEX_RU000A0JR4A1,79.92
2022-09-30,MOEX_RU000A0JR4A1,76.96
2022-09-29,MOEX_RU000A0JR4A1,76.25
2022-09-28,MOEX_RU000A0JR4A1,78.31
2022-09-27,MOEX_RU000A0JR4A1,79.89
2022-09-26,MOEX_RU000A0JR4A1,76.95
2022-09-23,MOEX_RU000A0JR4A1,83.72
2022-09-22,MOEX_RU000A0JR4A1,85.08
2022-09-21,MOEX_RU000A0JR4A1,82.9
2022-09-20,MOEX_RU000A0JR4A1,88.26
2022-09-19,MOEX_RU000A0JR4A1,94.8
2022-09-16,MOEX_RU000A0JR4A1,94.98
2022-09-15,MOEX_RU000A0JR4A1,95.54
2022-09-14,MOEX_RU000A0JR4A1,94.18
2022-09-13,MOEX_RU000A0JR4A1,95.03
2022-09-12,MOEX_RU000A0JR4A1,96.05
2022-09-09,MOEX_RU000A0JR4A1,95.24
2022-09-08,MOEX_RU000A0JR4A1,93.5
2022-09-07,MOEX_RU000A0JR4A1,94.05
2022-09-06,MOEX_RU000A0JR4A1,95.8
2022-09-05,MOEX_RU000A0JR4A1,95.41
2022-09-02,MOEX_RU000A0JR4A1,95.88
2022-09-01,MOEX_RU000A0JR4A1,95.96
2022-08-31,MOEX_RU000A0JR4A1,90.5
2022-08-30,MOEX_RU000A0JR4A1,89.65
2022-08-29,MOEX_RU000A0JR4A1,90.5
2022-08-26,MOEX_RU000A0JR4A1,89.3
2022-08-25,MOEX_RU000A0JR4A1,88.52
2022-08-24,MOEX_RU000A0JR4A1,87.93
2022-08-23,MOEX_RU000A0JR4A1,88.39
2022-08-22,MOEX_RU000A0JR4A1,88.17
2022-08-19,MOEX_RU000A0JR4A1,86.77
2022-08-18,MOEX_RU000A0JR4A1,85.4
2022-08-17,MOEX_RU000A0JR4A1,85.29
2022-08-16,MOEX_RU000A0JR4A1,86.38
2022-08-15,MOEX_RU000A0JR4A1,86.84
2022-08-12,MOEX_RU000A0JR4A1,85.76
2022-08-11,MOEX_RU000A0JR4A1,83.81
2022-08-10,MOEX_RU000A0JR4A1,83.16
2022-08-09,MOEX_RU000A0JR4A1,82.9
2022-08-08,MOEX_RU000A0JR4A1,81.88
2022-08-05,MOEX_RU000A0JR4A1,81.32
2022-08-04,MOEX_RU000A0JR4A1,83.32
2022-08-03,MOEX_RU000A0JR4A1,82.82
2022-08-02,MOEX_RU000A0JR4A1,82.82
2022-08-01,MOEX_RU000A0JR4A1,84.91
2022-07-29,MOEX_RU000A0JR4A1,86.2
2022-07-28,MOEX_RU000A0JR4A1,85.96
2022-07-27,MOEX_RU000A0JR4A1,86.5
2022-07-26,MOEX_RU000A0JR4A1,86.7
2022-07-25,MOEX_RU000A0JR4A1,84.63
2022-07-22,MOEX_RU000A0JR4A1,84.81
2022-07-21,MOEX_RU000A0JR4A1,82.37
2022-07-20,MOEX_RU000A0JR4A1,82.43
2022-07-19,MOEX_RU000A0JR4A1,82.05
2022-07-18,MOEX_RU000A0JR4A1,82.92
2022-07-15,MOEX_RU000A0JR4A1,82.5
2022-07-14,MOEX_RU000A0JR4A1,81.9
2022-07-13,MOEX_RU000A0JR4A1,81.55
2022-07-12,MOEX_RU000A0JR4A1,83.48
2022-07-11,MOEX_RU000A0JR4A1,84.48
2022-07-08,MOEX_RU000A0JR4A1,85.2
2022-07-07,MOEX_RU000A0JR4A1,85.31
2022-07-06,MOEX_RU000A0JR4A1,85.48
2022-07-05,MOEX_RU000A0JR4A1,85.26
2022-07-04,MOEX_RU000A0JR4A1,85.02
2022-07-01,MOEX_RU000A0JR4A1,85.36
2022-06-30,MOEX_RU000A0JR4A1,85.77
2022-06-29,MOEX_RU000A0JR4A1,86.9
2022-06-28,MOEX_RU000A0JR4A1,87.95
2022-06-27,MOEX_RU000A0JR4A1,90.25
2022-06-24,MOEX_RU000A0JR4A1,89.37
2022-06-23,MOEX_RU000A0JR4A1,87.81
2022-06-22,MOEX_RU000A0JR4A1,86.58
2022-06-21,MOEX_RU000A0JR4A1,87.22
2022-06-20,MOEX_RU000A0JR4A1,88.45
2022-06-17,MOEX_RU000A0JR4A1,86.05
2022-06-16,MOEX_RU000A0JR4A1,87.09
2022-06-15,MOEX_RU000A0JR4A1,85.39
2022-06-14,MOEX_RU000A0JR4A1,85.51
2022-06-10,MOEX_RU000A0JR4A1,85.7
2022-06-09,MOEX_RU000A0JR4A1,85.89
2022-06-08,MOEX_RU000A0JR4A1,86.35
2022-06-07,MOEX_RU000A0JR4A1,86.14
2022-06-06,MOEX_RU000A0JR4A1,86.58
2022-06-03,MOEX_RU000A0JR4A1,88.7
2022-06-02,MOEX_RU000A0JR4A1,86.72
2022-06-01,MOEX_RU000A0JR4A1,87.5
2022-05-31,MOEX_RU000A0JR4A1,88.0
2022-05-30,MOEX_RU000A0JR4A1,89.21
2022-05-27,MOEX_RU000A0JR4A1,90.65
2022-05-26,MOEX_RU000A0JR4A1,90.25
2022-05-25,MOEX_RU000A0JR4A1,88.93
2022-05-24,MOEX_RU000A0JR4A1,88.7
2022-05-23,MOEX_RU000A0JR4A1,88.5
2022-05-20,MOEX_RU000A0JR4A1,89.6
2022-05-19,MOEX_RU000A0JR4A1,90.14
2022-05-18,MOEX_RU000A0JR4A1,91.07
2022-05-17,MOEX_RU000A0JR4A1,91.07
2022-05-16,MOEX_RU000A0JR4A1,89.06
2022-05-13,MOEX_RU000A0JR4A1,88.3
2022-05-12,MOEX_RU000A0JR4A1,87.97
2022-05-11,MOEX_RU000A0JR4A1,89.65
2022-05-06,MOEX_RU000A0JR4A1,90.27
2022-05-05,MOEX_RU000A0JR4A1,91.21
2022-05-04,MOEX_RU000A0JR4A1,90.89
2022-04-29,MOEX_RU000A0JR4A1,94.79
2022-04-28,MOEX_RU000A0JR4A1,92.48
2022-04-27,MOEX_RU000A0JR4A1,93.25
2022-04-26,MOEX_RU000A0JR4A1,90.8
2022-04-25,MOEX_RU000A0JR4A1,88.0
2022-04-22,MOEX_RU000A0JR4A1,90.05
2022-04-21,MOEX_RU000A0JR4A1,90.52
2022-04-20,MOEX_RU000A0JR4A1,92.49
2022-04-19,MOEX_RU000A0JR4A1,89.1
2022-04-18,MOEX_RU000A0JR4A1,90.85
2022-04-15,MOEX_RU000A0JR4A1,93.65
2022-04-14,MOEX_RU000A0JR4A1,93.5
2022-04-13,MOEX_RU000A0JR4A1,99.32
2022-04-12,MOEX_RU000A0JR4A1,99.5
2022-04-11,MOEX_RU000A0JR4A1,100.77
2022-04-08,MOEX_RU000A0JR4A1,102.29
2022-04-07,MOEX_RU000A0JR4A1,103.18
2022-04-06,MOEX_RU000A0JR4A1,102.05
2022-04-05,MOEX_RU000A0JR4A1,103.65
2022-04-04,MOEX_RU000A0JR4A1,111.07
2022-04-01,MOEX_RU000A0JR4A1,111.45
2022-03-31,MOEX_RU000A0JR4A1,99.5
2022-03-30,MOEX_RU000A0JR4A1,92.0
2022-03-29,MOEX_RU000A0JR4A1,88.42
2022-03-28,MOEX_RU000A0JR4A1,93.5
2022-03-25,MOEX_RU000A0JR4A1,96.57
2022-03-24,MOEX_RU000A0JR4A1,100.75
2022-02-25,MOEX_RU000A0JR4A1,95.51
2022-02-24,MOEX_RU000A0JR4A1,92.54
2022-02-22,MOEX_RU000A0JR4A1,115.79
2022-02-21,MOEX_RU000A0JR4A1,118.78
2022-02-18,MOEX_RU000A0JR4A1,133.16
2022-02-17,MOEX_RU000A0JR4A1,137.49
2022-02-16,MOEX_RU000A0JR4A1,141.89
2022-02-15,MOEX_RU000A0JR4A1,137.5
2022-02-14,MOEX_RU000A0JR4A1,134.49
2022-02-11,MOEX_RU000A0JR4A1,136.2
