<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SU26222RMFS8,D,03/11/20,000000,106.89,107.022,106.549,106.968,9.396
SU26222RMFS8,D,05/11/20,000000,106.75,107.54,106.584,107.433,28.587
SU26222RMFS8,D,06/11/20,000000,107.6,107.6,107.282,107.55,182.823
SU26222RMFS8,D,09/11/20,000000,107.256,107.789,107.256,107.62,11.625
SU26222RMFS8,D,10/11/20,000000,107.4,107.741,107.4,107.462,134.245
SU26222RMFS8,D,11/11/20,000000,107.639,107.64,107.4,107.45,297.739
SU26222RMFS8,D,12/11/20,000000,107.649,107.649,107.42,107.596,9.504
SU26222RMFS8,D,13/11/20,000000,107.64,107.792,107.471,107.6,145.068
SU26222RMFS8,D,16/11/20,000000,107.5,107.8,107.5,107.702,5.619
SU26222RMFS8,D,17/11/20,000000,107.799,107.799,107.6,107.654,53.658
SU26222RMFS8,D,18/11/20,000000,107.334,107.78,107.334,107.649,840.899
SU26222RMFS8,D,19/11/20,000000,107.735,107.737,107.5,107.688,23.405
SU26222RMFS8,D,20/11/20,000000,107.312,107.698,107.312,107.669,21.134
SU26222RMFS8,D,23/11/20,000000,107.788,107.788,107.518,107.541,10.888
SU26222RMFS8,D,24/11/20,000000,107.699,107.699,107.53,107.561,6.544
SU26222RMFS8,D,25/11/20,000000,107.351,107.646,107.351,107.505,20.042
SU26222RMFS8,D,26/11/20,000000,107.461,107.6,107.461,107.549,132.704
SU26222RMFS8,D,27/11/20,000000,107.461,107.599,107.347,107.391,967.755
SU26222RMFS8,D,30/11/20,000000,107.39,107.58,107.39,107.392,16.164
SU26222RMFS8,D,01/12/20,000000,107.54,107.576,107.377,107.43,64.804
SU26222RMFS8,D,02/12/20,000000,107.567,107.578,107.321,107.435,50.560
SU26222RMFS8,D,03/12/20,000000,107.499,107.508,107.244,107.38,3.085
SU26222RMFS8,D,04/12/20,000000,107.5,107.5,107.303,107.351,9.864
SU26222RMFS8,D,07/12/20,000000,107.564,107.564,107.23,107.514,6.263
SU26222RMFS8,D,08/12/20,000000,107.538,107.538,107.376,107.52,114.596
SU26222RMFS8,D,09/12/20,000000,107.597,107.599,107.402,107.544,159.368
SU26222RMFS8,D,10/12/20,000000,107.798,107.798,107.21,107.338,1.384.600
SU26222RMFS8,D,11/12/20,000000,107.342,107.609,107.3,107.35,10.553
SU26222RMFS8,D,14/12/20,000000,107.499,107.5,107.301,107.34,222.847
SU26222RMFS8,D,15/12/20,000000,107.121,107.399,107.121,107.201,54.358
SU26222RMFS8,D,16/12/20,000000,107.249,107.25,107.087,107.23,65.795
SU26222RMFS8,D,17/12/20,000000,107.26,107.28,107.097,107.28,136.000
SU26222RMFS8,D,18/12/20,000000,107.299,107.299,106.95,107.098,45.303
SU26222RMFS8,D,21/12/20,000000,106.841,107.121,106.75,106.839,40.620
SU26222RMFS8,D,22/12/20,000000,106.85,106.85,106.75,106.849,309.495
SU26222RMFS8,D,23/12/20,000000,106.85,106.89,106.551,106.72,23.189
SU26222RMFS8,D,24/12/20,000000,106.74,106.76,106.6,106.74,3.823
SU26222RMFS8,D,25/12/20,000000,106.77,106.771,106.7,106.771,6.825
SU26222RMFS8,D,28/12/20,000000,106.869,107.299,106.713,106.84,14.064
SU26222RMFS8,D,29/12/20,000000,107,107.03,106.6,107.03,1.825.740
SU26222RMFS8,D,30/12/20,000000,107.293,107.293,106.805,107,21.613
SU26222RMFS8,D,04/01/21,000000,106.99,107.202,106.907,107.202,1.886
SU26222RMFS8,D,05/01/21,000000,107.001,107.112,106.932,107.112,1.689
SU26222RMFS8,D,06/01/21,000000,106.909,107.245,106.909,107.125,981
SU26222RMFS8,D,08/01/21,000000,106.91,107.195,106.91,107.095,4.109
SU26222RMFS8,D,11/01/21,000000,106.95,107.152,106.78,106.8,634.120
SU26222RMFS8,D,12/01/21,000000,106.878,106.878,106.698,106.818,2.804
SU26222RMFS8,D,13/01/21,000000,106.36,106.827,106.36,106.769,37.050
SU26222RMFS8,D,14/01/21,000000,106.779,106.819,106.504,106.69,28.588
SU26222RMFS8,D,15/01/21,000000,106.877,106.877,106.211,106.406,136.952
SU26222RMFS8,D,18/01/21,000000,106.45,106.45,106.268,106.32,8.789
SU26222RMFS8,D,19/01/21,000000,106.15,106.48,106.15,106.48,28.979
SU26222RMFS8,D,20/01/21,000000,106.599,106.599,106.277,106.428,5.329
SU26222RMFS8,D,21/01/21,000000,106.632,106.636,106.28,106.301,45.723
SU26222RMFS8,D,22/01/21,000000,106.339,106.339,105.924,106.098,43.628
SU26222RMFS8,D,25/01/21,000000,107.094,107.094,105.898,106.148,53.367
SU26222RMFS8,D,26/01/21,000000,107,107,105.849,106.148,2.329
SU26222RMFS8,D,27/01/21,000000,105.902,106.354,105.902,106.06,12.206
SU26222RMFS8,D,28/01/21,000000,106.18,106.18,105.806,106.13,7.462
SU26222RMFS8,D,29/01/21,000000,107.096,107.096,105.98,105.98,214.998
SU26222RMFS8,D,01/02/21,000000,106.234,106.234,105.97,106.084,65.472
SU26222RMFS8,D,02/02/21,000000,105.885,106.157,105.882,105.99,55.549
SU26222RMFS8,D,03/02/21,000000,105.892,106.139,105.8,106.043,61.129
SU26222RMFS8,D,04/02/21,000000,106.043,106.2,105.907,106.149,22.284
SU26222RMFS8,D,05/02/21,000000,106.547,106.547,106.03,106.24,69.123
SU26222RMFS8,D,08/02/21,000000,106.043,106.597,106.043,106.298,907.511
SU26222RMFS8,D,09/02/21,000000,106.587,106.595,105.883,106.041,206.517
SU26222RMFS8,D,10/02/21,000000,106.09,106.09,105.839,105.939,130.262
SU26222RMFS8,D,11/02/21,000000,105.611,106.396,105.611,105.682,10.749
SU26222RMFS8,D,12/02/21,000000,106.187,106.195,105.171,105.171,44.612
SU26222RMFS8,D,15/02/21,000000,105.506,105.506,105.2,105.208,8.863
SU26222RMFS8,D,16/02/21,000000,105.3,105.3,104.9,104.968,3.741
SU26222RMFS8,D,17/02/21,000000,104.97,104.97,104.562,104.771,57.773
SU26222RMFS8,D,18/02/21,000000,104.999,105.11,104.83,104.951,59.870
SU26222RMFS8,D,19/02/21,000000,105.009,105.01,104.537,104.65,13.535
SU26222RMFS8,D,20/02/21,000000,104.808,104.86,104.531,104.85,9.004
SU26222RMFS8,D,22/02/21,000000,104.93,104.93,104.78,104.78,1.099
SU26222RMFS8,D,24/02/21,000000,105.247,105.247,104.53,104.694,51.791
SU26222RMFS8,D,25/02/21,000000,104.719,104.719,104.313,104.375,63.863
SU26222RMFS8,D,26/02/21,000000,104.518,104.518,104.001,104.003,4.181
SU26222RMFS8,D,01/03/21,000000,103.699,104.22,103.699,104.199,73.499
SU26222RMFS8,D,02/03/21,000000,104.199,104.199,103.6,104.156,150.411
SU26222RMFS8,D,03/03/21,000000,104.156,104.3,103.985,104.3,22.657
SU26222RMFS8,D,04/03/21,000000,104.507,104.599,104.301,104.595,43.878
SU26222RMFS8,D,05/03/21,000000,104.596,104.596,103.965,104.19,160.936
SU26222RMFS8,D,09/03/21,000000,104.199,104.329,103.939,104.2,179.077
SU26222RMFS8,D,10/03/21,000000,104.497,104.497,103.823,103.823,154.432
SU26222RMFS8,D,11/03/21,000000,104.196,104.196,103.473,103.696,161.188
SU26222RMFS8,D,12/03/21,000000,103.686,103.886,103.42,103.481,144.648
SU26222RMFS8,D,15/03/21,000000,103.882,103.882,103.299,103.34,23.484
SU26222RMFS8,D,16/03/21,000000,103.63,103.631,103.207,103.37,23.935
SU26222RMFS8,D,17/03/21,000000,103.594,103.594,103.152,103.153,5.790
SU26222RMFS8,D,18/03/21,000000,103.593,103.594,103,103.05,300.643
SU26222RMFS8,D,19/03/21,000000,102.761,103.193,102.761,102.828,116.070
SU26222RMFS8,D,22/03/21,000000,103.296,103.296,102.55,102.707,300.320
SU26222RMFS8,D,23/03/21,000000,102.807,102.808,102.002,102.171,437.591
SU26222RMFS8,D,24/03/21,000000,102.201,102.683,102.001,102.389,198.341
SU26222RMFS8,D,25/03/21,000000,102.598,102.7,101.9,102.685,14.574
SU26222RMFS8,D,26/03/21,000000,102.898,103.01,102.785,103.009,14.121
SU26222RMFS8,D,29/03/21,000000,103.793,103.793,102.721,102.939,202.214
SU26222RMFS8,D,30/03/21,000000,102.999,103,102.761,102.801,95.392
SU26222RMFS8,D,31/03/21,000000,102.69,103,102.69,102.89,36.321
SU26222RMFS8,D,01/04/21,000000,103.198,103.198,102.69,102.73,20.389
SU26222RMFS8,D,02/04/21,000000,103.196,103.196,102.685,102.96,106.700
SU26222RMFS8,D,05/04/21,000000,103.197,103.199,102.65,102.919,51.140
