<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SU26230RMFS1,D,10/04/20,000000,109.857,110.25,109.8,110.18,156.677
SU26230RMFS1,D,13/04/20,000000,110.5,110.5,109.978,110.079,742.121
SU26230RMFS1,D,14/04/20,000000,110.261,110.669,109.632,110.001,40.067
SU26230RMFS1,D,15/04/20,000000,109.855,109.891,108.998,109.07,106.949
SU26230RMFS1,D,16/04/20,000000,109.25,110.49,108.76,110.2,977.059
SU26230RMFS1,D,17/04/20,000000,110.494,114.259,110.231,114.259,425.431
SU26230RMFS1,D,20/04/20,000000,113.98,115.849,113.672,115.405,174.388
SU26230RMFS1,D,21/04/20,000000,115.375,115.376,112.64,113.42,335.075
SU26230RMFS1,D,22/04/20,000000,113.4,115.57,113.4,115.464,506.769
SU26230RMFS1,D,23/04/20,000000,115.46,116.996,115.31,115.8,850.376
SU26230RMFS1,D,24/04/20,000000,116.088,117.4,115.45,116.86,804.412
SU26230RMFS1,D,27/04/20,000000,117.4,117.4,116.5,116.5,876.854
SU26230RMFS1,D,28/04/20,000000,116.4,116.899,116.052,116.75,374.639
SU26230RMFS1,D,29/04/20,000000,116.75,117.089,116.4,116.697,498.325
SU26230RMFS1,D,30/04/20,000000,116.7,117.097,116.4,116.69,199.393
SU26230RMFS1,D,04/05/20,000000,116.304,117.003,116.216,116.73,5.905
SU26230RMFS1,D,05/05/20,000000,116.995,117,116.535,116.943,3.014
SU26230RMFS1,D,06/05/20,000000,116.998,117,116.204,116.35,850.861
SU26230RMFS1,D,07/05/20,000000,116.49,116.884,116.25,116.25,223.523
SU26230RMFS1,D,08/05/20,000000,116.3,117.57,115.97,117.57,1.305.094
SU26230RMFS1,D,12/05/20,000000,117.799,117.799,117.151,117.35,414.608
SU26230RMFS1,D,13/05/20,000000,117.352,117.601,117.198,117.351,509.668
SU26230RMFS1,D,14/05/20,000000,117.569,118.516,117.2,118.516,378.842
SU26230RMFS1,D,15/05/20,000000,118.514,121.75,118.321,121,1.373.036
SU26230RMFS1,D,18/05/20,000000,122,124,120.71,122.081,1.739.428
SU26230RMFS1,D,19/05/20,000000,122.38,122.381,121.621,122.298,1.106.186
SU26230RMFS1,D,20/05/20,000000,122.577,122.9,122.1,122.25,7.236.518
SU26230RMFS1,D,21/05/20,000000,122.6,122.65,122.25,122.45,6.274.728
SU26230RMFS1,D,22/05/20,000000,122.4,122.4,121.901,122.091,2.485.547
SU26230RMFS1,D,25/05/20,000000,122.31,122.9,121.72,122,195.830
SU26230RMFS1,D,26/05/20,000000,121.93,122.369,121.93,122.15,6.218.731
SU26230RMFS1,D,27/05/20,000000,122,122.346,121.5,122.09,5.788.860
SU26230RMFS1,D,28/05/20,000000,121.966,122,121.35,121.948,1.673.008
SU26230RMFS1,D,29/05/20,000000,122.134,122.134,121.6,121.747,1.756.522
SU26230RMFS1,D,01/06/20,000000,122.15,122.388,121.512,122.049,2.209.307
SU26230RMFS1,D,02/06/20,000000,122.489,122.489,121.681,121.704,538.376
SU26230RMFS1,D,03/06/20,000000,122.089,122.089,121.26,121.35,28.742
SU26230RMFS1,D,04/06/20,000000,121.351,122.347,120.011,120.5,8.814.012
SU26230RMFS1,D,05/06/20,000000,121.997,121.997,119.202,119.498,1.128.943
SU26230RMFS1,D,08/06/20,000000,120.6,120.6,118.65,118.65,333.337
SU26230RMFS1,D,09/06/20,000000,118.979,120.17,118.2,120.17,3.218.697
SU26230RMFS1,D,10/06/20,000000,120.227,120.5,119.6,119.65,919.827
SU26230RMFS1,D,11/06/20,000000,119.878,120.396,119.426,119.7,325.643
SU26230RMFS1,D,15/06/20,000000,119.464,120.191,119,119.672,1.951.487
SU26230RMFS1,D,16/06/20,000000,119.673,120.85,119.6,120.498,419.505
SU26230RMFS1,D,17/06/20,000000,120.59,121.459,120.302,120.599,207.233
SU26230RMFS1,D,18/06/20,000000,121.194,121.194,120.33,120.799,500.353
SU26230RMFS1,D,19/06/20,000000,120.849,121.899,120.661,120.897,3.638.211
SU26230RMFS1,D,22/06/20,000000,120.661,120.9,120.072,120.074,65.022
SU26230RMFS1,D,23/06/20,000000,120.397,120.4,120,120.1,300.907
SU26230RMFS1,D,25/06/20,000000,119.671,120,119.15,119.15,583.165
SU26230RMFS1,D,26/06/20,000000,120.099,120.099,119.12,119.299,204.127
SU26230RMFS1,D,29/06/20,000000,119.417,119.711,119.149,119.151,187.234
SU26230RMFS1,D,30/06/20,000000,119.399,119.4,116.425,117.134,1.324.828
SU26230RMFS1,D,02/07/20,000000,118.695,118.695,117.134,117.751,707.541
SU26230RMFS1,D,03/07/20,000000,117.899,117.9,115.4,115.51,1.860.383
SU26230RMFS1,D,06/07/20,000000,116.997,116.999,115.201,116.001,458.789
SU26230RMFS1,D,07/07/20,000000,116.013,117.25,115.56,116.749,815.150
SU26230RMFS1,D,08/07/20,000000,116.01,117.799,116.01,117.439,254.381
SU26230RMFS1,D,09/07/20,000000,117.399,118.489,117.155,118.1,1.265.611
SU26230RMFS1,D,10/07/20,000000,118.019,118.16,117.716,117.75,36.173
SU26230RMFS1,D,13/07/20,000000,117.999,118.54,117.8,118.499,104.444
SU26230RMFS1,D,14/07/20,000000,118.102,118.599,117.866,118.236,672.823
SU26230RMFS1,D,15/07/20,000000,118.6,118.6,117.211,117.74,247.775
SU26230RMFS1,D,16/07/20,000000,117.354,117.698,117.101,117.698,696.126
SU26230RMFS1,D,17/07/20,000000,118.139,118.139,117.335,117.887,176.855
SU26230RMFS1,D,20/07/20,000000,117.2,118.259,117.2,118.139,651.131
SU26230RMFS1,D,21/07/20,000000,118.387,118.999,118.24,118.9,2.623.531
SU26230RMFS1,D,22/07/20,000000,118.999,118.999,118.682,118.75,148.263
SU26230RMFS1,D,23/07/20,000000,118.995,118.999,118.4,118.601,206.479
SU26230RMFS1,D,24/07/20,000000,118.999,118.999,117.8,118.438,264.759
SU26230RMFS1,D,27/07/20,000000,117.989,118.997,117.501,117.749,166.927
SU26230RMFS1,D,28/07/20,000000,117.4,117.92,117.2,117.49,40.412
SU26230RMFS1,D,29/07/20,000000,117.105,117.697,117.103,117.387,42.755
SU26230RMFS1,D,30/07/20,000000,118.1,118.1,116.3,116.699,369.846
SU26230RMFS1,D,31/07/20,000000,117,117,116.6,116.7,59.015
SU26230RMFS1,D,03/08/20,000000,116.68,117.9,116.5,117.7,593.924
SU26230RMFS1,D,04/08/20,000000,117.01,117.998,117.01,117.749,371.067
SU26230RMFS1,D,05/08/20,000000,117.749,117.999,117.417,117.75,134.356
SU26230RMFS1,D,06/08/20,000000,117.79,117.9,117.1,117.305,56.290
SU26230RMFS1,D,07/08/20,000000,117.002,117.42,116.972,117.272,101.159
SU26230RMFS1,D,10/08/20,000000,117.001,117.494,116.909,117.206,26.993
SU26230RMFS1,D,11/08/20,000000,117.209,117.68,117.2,117.351,252.280
SU26230RMFS1,D,12/08/20,000000,117.11,117.589,116.89,116.999,94.864
SU26230RMFS1,D,13/08/20,000000,117.494,117.494,116.706,116.798,64.257
SU26230RMFS1,D,14/08/20,000000,116.703,116.984,115.8,115.8,867.401
SU26230RMFS1,D,17/08/20,000000,116.999,117.499,113.8,113.99,775.770
SU26230RMFS1,D,18/08/20,000000,114.003,116.955,114,114.994,386.421
SU26230RMFS1,D,19/08/20,000000,114.991,115.51,114.991,115.5,201.260
SU26230RMFS1,D,20/08/20,000000,116.084,116.084,114.753,114.985,306.904
SU26230RMFS1,D,21/08/20,000000,115.469,115.47,113.6,114.353,243.851
SU26230RMFS1,D,24/08/20,000000,114.33,115,114.152,114.371,30.090
SU26230RMFS1,D,25/08/20,000000,114.2,115.29,113.95,114.09,301.679
SU26230RMFS1,D,26/08/20,000000,114.998,114.998,113.401,114,373.680
SU26230RMFS1,D,27/08/20,000000,114.447,115.099,114.106,114.749,194.209
SU26230RMFS1,D,28/08/20,000000,115,115.1,114.634,115,261.350
SU26230RMFS1,D,31/08/20,000000,115.001,115.493,114.999,115.25,23.215
SU26230RMFS1,D,01/09/20,000000,115.5,115.75,115.303,115.743,52.819
SU26230RMFS1,D,02/09/20,000000,115.702,115.9,113.551,114,738.950
SU26230RMFS1,D,03/09/20,000000,114,114.5,113.802,114,198.930
SU26230RMFS1,D,04/09/20,000000,114.286,114.791,113.937,114.45,37.932
SU26230RMFS1,D,07/09/20,000000,114.75,114.75,114.002,114.302,439.121
SU26230RMFS1,D,08/09/20,000000,114.598,114.631,113.6,113.799,270.448
SU26230RMFS1,D,09/09/20,000000,113.796,114.5,113.67,114.5,426.426
SU26230RMFS1,D,10/09/20,000000,114.5,115.15,114.32,114.95,526.212
SU26230RMFS1,D,11/09/20,000000,114.99,115.15,114.15,114.4,204.834
SU26230RMFS1,D,14/09/20,000000,114.39,114.898,114.1,114.448,43.631
SU26230RMFS1,D,15/09/20,000000,114.439,114.689,114.3,114.31,111.519
SU26230RMFS1,D,16/09/20,000000,114.899,114.9,114.105,114.64,16.405
SU26230RMFS1,D,17/09/20,000000,114.78,114.78,114.19,114.5,35.782
SU26230RMFS1,D,18/09/20,000000,114.67,114.897,114.211,114.32,25.839
SU26230RMFS1,D,21/09/20,000000,114.596,114.596,113.6,113.699,919.193
SU26230RMFS1,D,22/09/20,000000,113.998,115.998,113.17,113.67,161.147
SU26230RMFS1,D,23/09/20,000000,113.68,114,113.2,113.58,77.232
SU26230RMFS1,D,24/09/20,000000,113.599,115,112.999,113.299,569.081
SU26230RMFS1,D,25/09/20,000000,113.794,113.794,113.199,113.423,176.604
SU26230RMFS1,D,28/09/20,000000,113.008,113.5,112.802,113.179,124.039
SU26230RMFS1,D,29/09/20,000000,113.395,113.63,112.904,113.5,66.430
SU26230RMFS1,D,30/09/20,000000,113.8,114,113.111,113.9,169.707
SU26230RMFS1,D,01/10/20,000000,113.755,114.7,113.755,114.498,475.427
SU26230RMFS1,D,02/10/20,000000,114.33,114.679,113.9,114.6,128.203
SU26230RMFS1,D,05/10/20,000000,114.4,114.8,114.4,114.6,57.407
SU26230RMFS1,D,06/10/20,000000,114.363,115.099,114.363,115.049,413.543
SU26230RMFS1,D,07/10/20,000000,114.826,115.279,114.701,115.279,220.193
SU26230RMFS1,D,08/10/20,000000,115.279,116.37,115.11,115.901,430.017
SU26230RMFS1,D,09/10/20,000000,115.68,116.499,115.68,116.2,166.729
SU26230RMFS1,D,12/10/20,000000,116.422,116.422,115.756,116.098,38.038
SU26230RMFS1,D,13/10/20,000000,116.099,116.3,115.847,115.95,87.264
SU26230RMFS1,D,14/10/20,000000,116.39,116.39,115.526,115.798,535.844
SU26230RMFS1,D,15/10/20,000000,116.419,116.419,114.998,115.05,524.956
SU26230RMFS1,D,16/10/20,000000,114.98,115.498,114.98,115.25,136.037
SU26230RMFS1,D,19/10/20,000000,115.499,115.845,114.93,115.799,124.123
SU26230RMFS1,D,20/10/20,000000,115.003,115.81,115.003,115.75,187.635
SU26230RMFS1,D,21/10/20,000000,115.799,116.1,115.66,115.803,253.224
SU26230RMFS1,D,22/10/20,000000,116,116.188,115.7,115.78,65.978
SU26230RMFS1,D,23/10/20,000000,115.921,116.1,115.5,115.993,227.843
SU26230RMFS1,D,26/10/20,000000,115.998,115.998,115.601,115.78,4.214
SU26230RMFS1,D,27/10/20,000000,115.622,115.819,115.091,115.321,62.986
SU26230RMFS1,D,28/10/20,000000,115.002,115.429,114.22,114.4,1.561.588
SU26230RMFS1,D,29/10/20,000000,114.4,114.649,113.9,114.349,1.020.879
SU26230RMFS1,D,30/10/20,000000,114.449,114.67,113.7,113.748,383.013
SU26230RMFS1,D,02/11/20,000000,113.513,113.695,112.2,112.599,2.758.317
SU26230RMFS1,D,03/11/20,000000,112.849,113.45,112.6,112.85,1.116.531
SU26230RMFS1,D,05/11/20,000000,113,116.089,113,115.762,2.496.343
SU26230RMFS1,D,06/11/20,000000,115.999,116.521,115.507,116.2,833.525
SU26230RMFS1,D,09/11/20,000000,116.5,117.247,115.756,116.801,2.385.124
SU26230RMFS1,D,10/11/20,000000,117,117,116.201,116.201,289.371
SU26230RMFS1,D,11/11/20,000000,116.299,116.529,115.751,116,2.178.665
SU26230RMFS1,D,12/11/20,000000,116.299,116.3,115.55,116.161,489.909
SU26230RMFS1,D,13/11/20,000000,116.449,116.75,115.9,116.44,963.241
SU26230RMFS1,D,16/11/20,000000,116,116.734,116,116.638,636.767
SU26230RMFS1,D,17/11/20,000000,116.261,116.738,116.141,116.2,1.014.478
SU26230RMFS1,D,18/11/20,000000,116.5,116.5,116.14,116.2,620.356
SU26230RMFS1,D,19/11/20,000000,116.118,116.419,115.899,116.1,1.095.850
SU26230RMFS1,D,20/11/20,000000,115.501,116.5,115.501,116.098,135.490
SU26230RMFS1,D,23/11/20,000000,115.501,116.452,115.501,116.3,644.757
SU26230RMFS1,D,24/11/20,000000,116.48,116.48,116.001,116.4,427.914
SU26230RMFS1,D,25/11/20,000000,116.444,116.579,116.101,116.17,69.448
SU26230RMFS1,D,26/11/20,000000,116.106,116.301,115.859,115.907,52.101
SU26230RMFS1,D,27/11/20,000000,116.141,116.145,115.88,116.04,546.752
SU26230RMFS1,D,30/11/20,000000,115.6,116.13,115.6,115.945,6.573
SU26230RMFS1,D,01/12/20,000000,116.1,116.1,115.9,116.099,645.853
SU26230RMFS1,D,02/12/20,000000,116.145,116.145,115.85,116,496.928
SU26230RMFS1,D,03/12/20,000000,115.75,116.328,115.75,116.05,518.462
SU26230RMFS1,D,04/12/20,000000,115.921,116.379,115.921,116.199,1.473.564
SU26230RMFS1,D,07/12/20,000000,116,116.295,115.76,116.28,70.082
SU26230RMFS1,D,08/12/20,000000,116.438,116.565,116.05,116.236,271.017
SU26230RMFS1,D,09/12/20,000000,116,116.249,115.86,116,1.571.941
SU26230RMFS1,D,10/12/20,000000,116.148,116.494,115.551,115.738,397.895
SU26230RMFS1,D,11/12/20,000000,115.603,115.828,115.504,115.7,151.797
SU26230RMFS1,D,14/12/20,000000,115.568,115.899,115.499,115.5,584.601
SU26230RMFS1,D,15/12/20,000000,115.749,115.749,115.399,115.6,282.464
SU26230RMFS1,D,16/12/20,000000,115.747,115.748,115.3,115.739,359.190
SU26230RMFS1,D,17/12/20,000000,115.601,116.04,115.601,115.8,25.242
SU26230RMFS1,D,18/12/20,000000,115.97,116,115.291,115.41,21.432
SU26230RMFS1,D,21/12/20,000000,115.25,115.49,114.3,114.459,275.361
SU26230RMFS1,D,22/12/20,000000,114.5,114.523,114.2,114.36,948.621
SU26230RMFS1,D,23/12/20,000000,115.1,115.1,114.2,114.399,83.329
SU26230RMFS1,D,24/12/20,000000,114.201,114.63,114.201,114.39,11.439
SU26230RMFS1,D,25/12/20,000000,114.202,114.5,114.15,114.2,171.286
SU26230RMFS1,D,28/12/20,000000,114.365,114.365,114.099,114.102,320.107
SU26230RMFS1,D,29/12/20,000000,114.102,114.5,114.101,114.26,227.626
SU26230RMFS1,D,30/12/20,000000,114.295,114.439,114.2,114.3,35.371
SU26230RMFS1,D,04/01/21,000000,114.44,114.898,114.303,114.898,25.928
SU26230RMFS1,D,05/01/21,000000,114.749,114.99,114.7,114.95,4.941
SU26230RMFS1,D,06/01/21,000000,114.999,115.5,114.68,114.947,42.169
SU26230RMFS1,D,08/01/21,000000,115,115.752,114.425,114.5,68.738
SU26230RMFS1,D,11/01/21,000000,114.947,114.947,113.29,113.39,492.434
SU26230RMFS1,D,12/01/21,000000,113.74,113.74,113.302,113.571,385.557
SU26230RMFS1,D,13/01/21,000000,113.74,113.74,112.94,113.08,89.080
SU26230RMFS1,D,14/01/21,000000,113.599,113.599,112.601,112.65,856.268
SU26230RMFS1,D,15/01/21,000000,112.67,112.868,111.57,111.8,1.227.126
SU26230RMFS1,D,18/01/21,000000,111.999,112.3,111.547,111.729,180.867
SU26230RMFS1,D,19/01/21,000000,111.7,112.25,111.55,112.1,193.200
SU26230RMFS1,D,20/01/21,000000,112.249,112.6,112.05,112.198,67.019
SU26230RMFS1,D,21/01/21,000000,112.5,112.6,111.45,111.65,328.776
SU26230RMFS1,D,22/01/21,000000,112,112.5,110.231,110.25,2.847.517
SU26230RMFS1,D,25/01/21,000000,110.4,111.249,110.4,110.5,564.855
SU26230RMFS1,D,26/01/21,000000,110.75,111.119,110.231,111.119,372.378
SU26230RMFS1,D,27/01/21,000000,111.25,111.634,110.3,110.65,965.578
SU26230RMFS1,D,28/01/21,000000,110.7,110.889,110.123,110.699,852.904
SU26230RMFS1,D,29/01/21,000000,111,111,110.304,110.6,238.850
SU26230RMFS1,D,01/02/21,000000,111,111.1,110.502,110.976,76.952
SU26230RMFS1,D,02/02/21,000000,110.703,111.5,110.39,110.48,629.682
SU26230RMFS1,D,03/02/21,000000,110.998,110.998,109.45,109.947,2.854.670
SU26230RMFS1,D,04/02/21,000000,110.1,110.598,110,110.001,1.402.415
SU26230RMFS1,D,05/02/21,000000,110.497,111.239,110.255,111.199,833.466
SU26230RMFS1,D,08/02/21,000000,111,111.7,110.999,111.102,1.744.107
SU26230RMFS1,D,09/02/21,000000,111.5,111.748,110.25,110.302,1.008.007
SU26230RMFS1,D,10/02/21,000000,110.5,110.75,109.8,110.108,592.949
SU26230RMFS1,D,11/02/21,000000,110.498,110.498,109.218,109.4,1.234.745
SU26230RMFS1,D,12/02/21,000000,109.371,110.098,108.5,108.56,1.083.794
SU26230RMFS1,D,15/02/21,000000,109,109.3,108.03,108.099,341.657
SU26230RMFS1,D,16/02/21,000000,108.499,109.4,107.35,107.659,2.000.792
SU26230RMFS1,D,17/02/21,000000,107.36,108.747,107.25,108.249,2.825.973
SU26230RMFS1,D,18/02/21,000000,108.897,108.899,107.9,108.139,1.111.844
SU26230RMFS1,D,19/02/21,000000,108.688,108.689,107.439,107.697,505.679
SU26230RMFS1,D,20/02/21,000000,107.846,107.88,107.438,107.87,27.268
SU26230RMFS1,D,22/02/21,000000,107.75,108.077,107.353,107.49,50.224
SU26230RMFS1,D,24/02/21,000000,108.039,108.279,107.351,107.898,881.139
SU26230RMFS1,D,25/02/21,000000,108.3,108.3,107.255,107.399,97.812
SU26230RMFS1,D,26/02/21,000000,107.907,107.908,106.81,107.05,726.096
SU26230RMFS1,D,01/03/21,000000,107.148,108.505,106.811,107.56,75.228
SU26230RMFS1,D,02/03/21,000000,108.244,108.55,107.2,108.4,777.731
SU26230RMFS1,D,03/03/21,000000,108.598,109.405,108.401,109.2,1.536.509
SU26230RMFS1,D,04/03/21,000000,109.19,110.25,109.19,109.9,1.301.353
SU26230RMFS1,D,05/03/21,000000,109.19,109.5,108.4,108.883,946.157
SU26230RMFS1,D,09/03/21,000000,109.489,109.5,108.321,108.579,1.061.128
SU26230RMFS1,D,10/03/21,000000,109.296,109.296,108,108.345,676.863
SU26230RMFS1,D,11/03/21,000000,108.407,108.5,107.551,108.099,1.023.802
SU26230RMFS1,D,12/03/21,000000,108.2,108.301,107.508,107.88,294.195
SU26230RMFS1,D,15/03/21,000000,107.88,108.387,107.401,107.401,661.668
SU26230RMFS1,D,16/03/21,000000,107.878,107.88,107.303,107.51,676.322
SU26230RMFS1,D,17/03/21,000000,109.1,109.1,107,107.098,1.436.673
SU26230RMFS1,D,18/03/21,000000,107.099,107.5,106.3,106.3,2.353.058
SU26230RMFS1,D,19/03/21,000000,106.42,106.698,105.803,106,197.480
SU26230RMFS1,D,22/03/21,000000,106.245,106.245,105.366,105.4,323.393
SU26230RMFS1,D,23/03/21,000000,105.787,105.787,103.892,104.5,1.410.741
SU26230RMFS1,D,24/03/21,000000,104.936,105.755,104.5,105.099,1.850.344
