date,ticker,price
2020-03-25,MOEX,92.97
2020-03-25,ROSN,304.75
2020-03-25,RUAL,25.075
2020-03-25,SBER,188.08
2020-03-25,SU26218RMFS6,11097.9
2020-03-25,SU26221RMFS0,10455.1
2020-03-25,SU26222RMFS8,10096.1
2020-03-25,SU26224RMFS4,9945.0
2020-03-25,SU26230RMFS1,10480.0
2020-03-25,USD_RUB,78.8493
2020-03-25,VTBR,0.0328
2020-03-26,EUR_RUB,84.1485
2020-03-26,GAZP,181.5
2020-03-26,GMKN,201.0
2020-03-26,LKOH,4700.0
2020-03-26,MAGN,36.775
2020-03-26,MGNT,3249.5
2020-03-26,MOEX,92.78
2020-03-26,ROSN,316.2
2020-03-26,RUAL,25.51
2020-03-26,SBER,188.07
2020-03-26,SU26218RMFS6,11199.9
2020-03-26,SU26221RMFS0,10580.0
2020-03-26,SU26222RMFS8,10170.0
2020-03-26,SU26224RMFS4,10020.0
2020-03-26,SU26230RMFS1,10600.0
2020-03-26,USD_RUB,77.7928
2020-03-26,VTBR,0.0325
2020-03-27,EUR_RUB,85.9648
2020-03-27,GAZP,174.5
2020-03-27,GMKN,193.06
2020-03-27,LKOH,4430.0
2020-03-27,MAGN,35.75
2020-03-27,MGNT,3140.0
2020-03-27,MOEX,91.73
2020-03-27,ROSN,302.8
2020-03-27,RUAL,24.44
2020-03-27,SBER,180.38
2020-03-27,SU26218RMFS6,11238.9
2020-03-27,SU26221RMFS0,10627.0
2020-03-27,SU26222RMFS8,10199.7
2020-03-27,SU26224RMFS4,10037.9
2020-03-27,SU26230RMFS1,10664.5
2020-03-27,USD_RUB,78.7223
2020-03-27,VTBR,0.0311
2020-03-30,EUR_RUB,85.7389
2020-03-30,GAZP,176.44
2020-03-30,GMKN,194.62
2020-03-30,LKOH,4459.0
2020-03-30,MAGN,36.135
2020-03-30,MGNT,3128.5
2020-03-30,MOEX,93.6
2020-03-30,ROSN,301.0
2020-03-30,RUAL,24.395
2020-03-30,SBER,183.0
2020-03-30,SU26218RMFS6,11297.8
2020-03-30,SU26221RMFS0,10675.5
2020-03-30,SU26222RMFS8,10204.5
2020-03-30,SU26224RMFS4,10050.0
2020-03-30,SU26230RMFS1,10775.0
2020-03-30,USD_RUB,77.7325
2020-03-30,VTBR,0.03165
2020-04-07,EUR_RUB,82.6346
2020-04-07,GAZP,191.22
2020-04-07,GMKN,197.8
2020-04-07,LKOH,5118.0
2020-04-07,MAGN,39.035
2020-04-07,MGNT,3255.0
2020-04-07,MOEX,101.37
2020-04-07,ROSN,339.5
2020-04-07,RUAL,26.05
2020-04-07,SBER,197.63
2020-04-07,SU26218RMFS6,11449.9
2020-04-07,SU26221RMFS0,10855.0
2020-04-07,SU26222RMFS8,10289.9
2020-04-07,SU26224RMFS4,10219.9
2020-04-07,SU26230RMFS1,10950.4
2020-04-07,USD_RUB,76.4074
2020-04-07,VTBR,0.03437
2020-04-08,EUR_RUB,82.012
2020-04-08,GAZP,194.11
2020-04-08,GMKN,201.64
2020-04-08,LKOH,5140.0
2020-04-08,MAGN,39.955
2020-04-08,MGNT,3372.5
2020-04-08,MOEX,104.2
2020-04-08,ROSN,341.5
2020-04-08,RUAL,25.75
2020-04-08,SBER,200.29
2020-04-08,SU26218RMFS6,11444.7
2020-04-08,SU26221RMFS0,10851.0
2020-04-08,SU26222RMFS8,10287.1
2020-04-08,SU26224RMFS4,10185.0
2020-04-08,SU26230RMFS1,10930.1
2020-04-08,USD_RUB,75.455
2020-04-08,VTBR,0.035
2020-04-09,EUR_RUB,82.2341
2020-04-09,GAZP,193.86
2020-04-09,GMKN,211.38
2020-04-09,LKOH,5201.0
2020-04-09,MAGN,40.18
2020-04-09,MGNT,3318.0
2020-04-09,MOEX,106.9
2020-04-09,ROSN,353.0
2020-04-09,RUAL,26.025
2020-04-09,SBER,203.61
2020-04-09,SU26218RMFS6,11481.1
2020-04-09,SU26221RMFS0,10879.900000000001
2020-04-09,SU26222RMFS8,10305.0
2020-04-09,SU26224RMFS4,10254.8
2020-04-09,SU26230RMFS1,11024.0
2020-04-09,USD_RUB,75.7499
2020-04-09,VTBR,0.0364
2020-04-10,EUR_RUB,81.0882
2020-04-10,GAZP,192.0
2020-04-10,GMKN,206.5
2020-04-10,LKOH,5130.0
2020-04-10,MAGN,39.85
2020-04-10,MGNT,3321.5
2020-04-10,MOEX,105.4
2020-04-10,ROSN,344.0
2020-04-10,RUAL,25.885
2020-04-10,SBER,201.99
2020-04-10,SU26218RMFS6,11524.800000000001
2020-04-10,SU26221RMFS0,10899.6
2020-04-10,SU26222RMFS8,10314.8
2020-04-10,SU26224RMFS4,10257.599999999999
2020-04-10,SU26230RMFS1,11018.0
2020-04-10,USD_RUB,74.605
2020-04-10,VTBR,0.03659
2020-04-13,EUR_RUB,80.7358
2020-04-13,GAZP,188.07
2020-04-13,GMKN,201.0
2020-04-13,LKOH,5040.0
2020-04-13,MAGN,39.34
2020-04-13,MGNT,3286.0
2020-04-13,MOEX,103.33
2020-04-13,ROSN,336.7
2020-04-13,RUAL,25.35
2020-04-13,SBER,198.26
2020-04-13,SU26218RMFS6,11499.800000000001
2020-04-13,SU26221RMFS0,10889.5
2020-04-13,SU26222RMFS8,10318.0
2020-04-13,SU26224RMFS4,10255.4
2020-04-13,SU26230RMFS1,11007.9
2020-04-13,USD_RUB,73.7515
2020-04-13,VTBR,0.0359
2020-04-14,EUR_RUB,80.5387
2020-04-14,GAZP,190.11
2020-04-14,GMKN,207.02
2020-04-14,LKOH,4844.0
2020-04-14,MAGN,39.84
2020-04-14,MGNT,3362.0
2020-04-14,MOEX,106.2
2020-04-14,ROSN,330.95
2020-04-14,RUAL,26.005
2020-04-14,SBER,197.37
2020-04-14,SU26218RMFS6,11499.800000000001
2020-04-14,SU26221RMFS0,10875.0
2020-04-14,SU26222RMFS8,10321.0
2020-04-14,SU26224RMFS4,10262.4
2020-04-14,SU26230RMFS1,11000.1
2020-04-14,USD_RUB,73.5245
2020-04-14,VTBR,0.035415
2020-04-15,EUR_RUB,80.1186
2020-04-15,GAZP,184.25
2020-04-15,GMKN,196.46
2020-04-15,LKOH,4484.0
2020-04-15,MAGN,37.93
2020-04-15,MGNT,3244.5
2020-04-15,MOEX,102.68
2020-04-15,ROSN,307.25
2020-04-15,RUAL,24.975
2020-04-15,SBER,186.07
2020-04-15,SU26218RMFS6,11411.5
2020-04-15,SU26221RMFS0,10808.6
2020-04-15,SU26222RMFS8,10300.199999999999
2020-04-15,SU26224RMFS4,10151.0
2020-04-15,SU26230RMFS1,10907.0
2020-04-15,USD_RUB,73.315
2020-04-15,VTBR,0.03324
2020-04-16,EUR_RUB,80.6731
2020-04-16,GAZP,184.3
2020-04-16,GMKN,195.2
2020-04-16,LKOH,4561.5
2020-04-16,MAGN,38.785
2020-04-16,MGNT,3196.5
2020-04-16,MOEX,108.58
2020-04-16,ROSN,305.75
2020-04-16,RUAL,25.75
2020-04-16,SBER,188.5
2020-04-16,SU26218RMFS6,11499.0
2020-04-16,SU26221RMFS0,10898.0
2020-04-16,SU26222RMFS8,10354.8
2020-04-16,SU26224RMFS4,10283.5
2020-04-16,SU26230RMFS1,11020.0
2020-04-16,USD_RUB,73.7145
2020-04-16,VTBR,0.034
2020-04-17,EUR_RUB,81.2791
2020-04-17,GAZP,184.68
2020-04-17,GMKN,197.18
2020-04-17,LKOH,4620.0
2020-04-17,MAGN,38.73
2020-04-17,MGNT,3236.0
2020-04-17,MOEX,113.37
2020-04-17,ROSN,313.9
2020-04-17,RUAL,25.6
2020-04-17,SBER,191.8
2020-04-17,SU26218RMFS6,11799.6
2020-04-17,SU26221RMFS0,11219.7
2020-04-17,SU26222RMFS8,10525.1
2020-04-17,SU26224RMFS4,10490.5
2020-04-17,SU26230RMFS1,11425.9
2020-04-17,USD_RUB,74.7119
2020-04-17,VTBR,0.0343
2020-04-20,EUR_RUB,80.111
2020-04-20,GAZP,185.51
2020-04-20,GMKN,200.36
2020-04-20,LKOH,4522.5
2020-04-20,MAGN,39.32
2020-04-20,MGNT,3165.0
2020-04-20,MOEX,111.8
2020-04-20,ROSN,307.9
2020-04-20,RUAL,25.705
2020-04-20,SBER,189.32
2020-04-20,SU26218RMFS6,11889.9
2020-04-20,SU26221RMFS0,11325.0
2020-04-20,SU26222RMFS8,10549.9
2020-04-20,SU26224RMFS4,10591.3
2020-04-20,SU26230RMFS1,11540.5
2020-04-20,USD_RUB,73.9441
2020-04-20,VTBR,0.033805
2020-04-21,EUR_RUB,81.1019
2020-04-21,GAZP,181.92
2020-04-21,GMKN,192.4
2020-04-21,LKOH,4475.0
2020-04-21,MAGN,39.115
2020-04-21,MGNT,3142.5
2020-04-21,MOEX,111.0
2020-04-21,ROSN,304.0
2020-04-21,RUAL,25.495
2020-04-21,SBER,186.05
2020-04-21,SU26218RMFS6,11749.9
2020-04-21,SU26221RMFS0,11136.3
2020-04-21,SU26222RMFS8,10484.2
2020-04-21,SU26224RMFS4,10478.0
2020-04-21,SU26230RMFS1,11342.0
2020-04-21,USD_RUB,74.6657
2020-04-21,VTBR,0.0331
2020-04-22,EUR_RUB,82.616
2020-04-22,GAZP,188.36
2020-04-22,GMKN,196.14
2020-04-22,LKOH,4810.5
2020-04-22,MAGN,39.795
2020-04-22,MGNT,3205.0
2020-04-22,MOEX,116.04
2020-04-22,ROSN,321.95
2020-04-22,RUAL,25.79
2020-04-22,SBER,190.2
2020-04-22,SU26218RMFS6,11865.2
2020-04-22,SU26221RMFS0,11305.0
2020-04-22,SU26222RMFS8,10530.1
2020-04-22,SU26224RMFS4,10575.0
2020-04-22,SU26230RMFS1,11546.4
2020-04-22,USD_RUB,76.2562
2020-04-22,VTBR,0.034
2020-04-23,EUR_RUB,83.6826
2020-04-23,GAZP,188.73
2020-04-23,GMKN,202.16
2020-04-23,LKOH,4902.5
2020-04-23,MAGN,40.01
2020-04-23,MGNT,3287.0
2020-04-23,MOEX,117.5
2020-04-23,ROSN,335.0
2020-04-23,RUAL,26.195
2020-04-23,SBER,190.94
2020-04-23,SU26218RMFS6,11932.5
2020-04-23,SU26221RMFS0,11345.699999999999
2020-04-23,SU26222RMFS8,10570.2
2020-04-23,SU26224RMFS4,10650.7
2020-04-23,SU26230RMFS1,11580.0
2020-04-23,USD_RUB,77.0416
2020-04-23,VTBR,0.03427
2020-04-24,EUR_RUB,81.1468
2020-04-24,GAZP,185.71
2020-04-24,GMKN,201.5
2020-04-24,LKOH,4745.5
2020-04-24,MAGN,39.125
2020-04-24,MGNT,3215.5
2020-04-24,MOEX,117.03
2020-04-24,ROSN,324.0
2020-04-24,RUAL,25.71
2020-04-24,SBER,188.91
2020-04-24,SU26218RMFS6,11999.9
2020-04-24,SU26221RMFS0,11400.6
2020-04-24,SU26222RMFS8,10628.0
2020-04-24,SU26224RMFS4,10685.0
2020-04-24,SU26230RMFS1,11686.0
